"profesorCorreo","estudianteCorreo","asignaturaNombre","cursoNombre","trimestre","tareaNombre","valor"
"laura-reyes-gomez@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Lengua","3ESO-4","3","Evaluacion T3","6.83"
"david-sanchez-molina@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Ingles","3ESO-4","1","Evaluacion T1","4.13"
"david-sanchez-molina@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Ingles","3ESO-4","2","Evaluacion T2","6.71"
"david-sanchez-molina@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Ingles","3ESO-4","3","Evaluacion T3","9.22"
"elena-romero-ortega@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Fisica","3ESO-4","1","Evaluacion T1","5.62"
"elena-romero-ortega@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Fisica","3ESO-4","2","Evaluacion T2","4.17"
"elena-romero-ortega@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Fisica","3ESO-4","3","Evaluacion T3","10.00"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Historia","3ESO-4","1","Evaluacion T1","5.98"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Historia","3ESO-4","2","Evaluacion T2","10.00"
"pedro-dominguez-rodriguez@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Historia","3ESO-4","3","Evaluacion T3","6.63"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Tecnologia","3ESO-4","1","Evaluacion T1","6.63"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Tecnologia","3ESO-4","2","Evaluacion T2","10.00"
"isabel-ramos-ruiz@profesor.juego-02","alejandro-lopez-ruiz3@alumno.juego-02","Tecnologia","3ESO-4","3","Evaluacion T3","3.44"
"javier-flores-fuentes@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Matematicas","4ESO-1","1","Evaluacion T1","9.30"
"javier-flores-fuentes@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Matematicas","4ESO-1","2","Evaluacion T2","10.00"
"javier-flores-fuentes@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Matematicas","4ESO-1","3","Evaluacion T3","4.37"
"lucia-mora-gonzalez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Lengua","4ESO-1","1","Evaluacion T1","4.41"
"lucia-mora-gonzalez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Lengua","4ESO-1","2","Evaluacion T2","3.56"
"lucia-mora-gonzalez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Lengua","4ESO-1","3","Evaluacion T3","8.81"
"miguel-gonzalez-moreno@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Ingles","4ESO-1","1","Evaluacion T1","10.00"
"miguel-gonzalez-moreno@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Ingles","4ESO-1","2","Evaluacion T2","10.00"
"miguel-gonzalez-moreno@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Ingles","4ESO-1","3","Evaluacion T3","3.28"
"rosa-alvarez-flores@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Fisica","4ESO-1","1","Evaluacion T1","9.70"
"rosa-alvarez-flores@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Fisica","4ESO-1","2","Evaluacion T2","6.67"
"rosa-alvarez-flores@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Fisica","4ESO-1","3","Evaluacion T3","6.91"
"carlos-ruiz-perez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Historia","4ESO-1","1","Evaluacion T1","7.36"
"carlos-ruiz-perez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Historia","4ESO-1","2","Evaluacion T2","6.67"
"carlos-ruiz-perez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Historia","4ESO-1","3","Evaluacion T3","6.75"
"marta-herrera-dominguez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Tecnologia","4ESO-1","1","Evaluacion T1","7.00"
"marta-herrera-dominguez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Tecnologia","4ESO-1","2","Evaluacion T2","7.88"
"marta-herrera-dominguez@profesor.juego-02","emma-gutierrez-reyes3@alumno.juego-02","Tecnologia","4ESO-1","3","Evaluacion T3","4.81"
"alvaro-ortega-cabrera@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Matematicas","4ESO-2","1","Evaluacion T1","8.21"
"alvaro-ortega-cabrera@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Matematicas","4ESO-2","2","Evaluacion T2","3.64"
"alvaro-ortega-cabrera@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Matematicas","4ESO-2","3","Evaluacion T3","4.21"
"beatriz-garcia-sanchez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Lengua","4ESO-2","1","Evaluacion T1","9.06"
"beatriz-garcia-sanchez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Lengua","4ESO-2","2","Evaluacion T2","3.44"
"beatriz-garcia-sanchez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Lengua","4ESO-2","3","Evaluacion T3","10.00"
"alejandro-gomez-navarro@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Ingles","4ESO-2","1","Evaluacion T1","8.89"
"alejandro-gomez-navarro@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Ingles","4ESO-2","2","Evaluacion T2","10.00"
"alejandro-gomez-navarro@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Ingles","4ESO-2","3","Evaluacion T3","6.39"
"nuria-jimenez-santos@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Fisica","4ESO-2","1","Evaluacion T1","7.32"
"nuria-jimenez-santos@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Fisica","4ESO-2","2","Evaluacion T2","5.82"
"nuria-jimenez-santos@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Fisica","4ESO-2","3","Evaluacion T3","10.00"
"roberto-blanco-lopez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Historia","4ESO-2","1","Evaluacion T1","3.48"
"roberto-blanco-lopez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Historia","4ESO-2","2","Evaluacion T2","9.46"
"roberto-blanco-lopez@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Historia","4ESO-2","3","Evaluacion T3","6.67"
"sandra-medina-torres@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Tecnologia","4ESO-2","1","Evaluacion T1","4.29"
"sandra-medina-torres@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Tecnologia","4ESO-2","2","Evaluacion T2","7.60"
"sandra-medina-torres@profesor.juego-02","martin-ramos-gutierrez3@alumno.juego-02","Tecnologia","4ESO-2","3","Evaluacion T3","7.76"
"pablo-munoz-medina@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Matematicas","4ESO-3","1","Evaluacion T1","9.58"
"pablo-munoz-medina@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Matematicas","4ESO-3","2","Evaluacion T2","9.70"
"pablo-munoz-medina@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Matematicas","4ESO-3","3","Evaluacion T3","7.04"
"cristina-lopez-martinez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Lengua","4ESO-3","1","Evaluacion T1","7.68"
"cristina-lopez-martinez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Lengua","4ESO-3","2","Evaluacion T2","7.68"
"cristina-lopez-martinez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Lengua","4ESO-3","3","Evaluacion T3","4.49"
"fernando-diaz-jimenez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Ingles","4ESO-3","1","Evaluacion T1","4.53"
"fernando-diaz-jimenez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Ingles","4ESO-3","2","Evaluacion T2","8.41"
"fernando-diaz-jimenez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Ingles","4ESO-3","3","Evaluacion T3","5.66"
"patricia-navarro-serrano@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Fisica","4ESO-3","1","Evaluacion T1","3.92"
"patricia-navarro-serrano@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Fisica","4ESO-3","2","Evaluacion T2","4.65"
"patricia-navarro-serrano@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Fisica","4ESO-3","3","Evaluacion T3","9.70"
"andres-suarez-garcia@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Historia","4ESO-3","1","Evaluacion T1","4.93"
"andres-suarez-garcia@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Historia","4ESO-3","2","Evaluacion T2","4.77"
"andres-suarez-garcia@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Historia","4ESO-3","3","Evaluacion T3","4.93"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Tecnologia","4ESO-3","1","Evaluacion T1","9.90"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Tecnologia","4ESO-3","2","Evaluacion T2","9.70"
"pilar-cabrera-gutierrez@profesor.juego-02","claudia-munoz-cabrera3@alumno.juego-02","Tecnologia","4ESO-3","3","Evaluacion T3","7.04"
"antonio-gomez-navarro@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Matematicas","4ESO-4","1","Evaluacion T1","8.81"
"antonio-gomez-navarro@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Matematicas","4ESO-4","2","Evaluacion T2","5.02"
"antonio-gomez-navarro@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Matematicas","4ESO-4","3","Evaluacion T3","3.80"
"maria-jimenez-santos@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Lengua","4ESO-4","1","Evaluacion T1","3.72"
"maria-jimenez-santos@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Lengua","4ESO-4","2","Evaluacion T2","3.08"
"maria-jimenez-santos@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Lengua","4ESO-4","3","Evaluacion T3","7.28"
"jose-blanco-lopez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Ingles","4ESO-4","1","Evaluacion T1","8.77"
"jose-blanco-lopez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Ingles","4ESO-4","2","Evaluacion T2","7.24"
"jose-blanco-lopez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Ingles","4ESO-4","3","Evaluacion T3","10.00"
"carmen-medina-torres@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Fisica","4ESO-4","1","Evaluacion T1","6.19"
"carmen-medina-torres@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Fisica","4ESO-4","2","Evaluacion T2","10.00"
"carmen-medina-torres@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Fisica","4ESO-4","3","Evaluacion T3","9.14"
"manuel-munoz-medina@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Historia","4ESO-4","1","Evaluacion T1","7.48"
"manuel-munoz-medina@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Historia","4ESO-4","2","Evaluacion T2","10.00"
"manuel-munoz-medina@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Historia","4ESO-4","3","Evaluacion T3","5.66"
"ana-lopez-martinez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Tecnologia","4ESO-4","1","Evaluacion T1","5.50"
"ana-lopez-martinez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Tecnologia","4ESO-4","2","Evaluacion T2","10.00"
"ana-lopez-martinez@profesor.juego-02","sergio-rodriguez-gomez3@alumno.juego-02","Tecnologia","4ESO-4","3","Evaluacion T3","9.94"
"francisco-diaz-jimenez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Matematicas","1BACH-1","1","Evaluacion T1","8.61"
"francisco-diaz-jimenez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Matematicas","1BACH-1","2","Evaluacion T2","9.02"
"francisco-diaz-jimenez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Matematicas","1BACH-1","3","Evaluacion T3","5.94"
"laura-navarro-serrano@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Lengua","1BACH-1","1","Evaluacion T1","5.86"
"laura-navarro-serrano@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Lengua","1BACH-1","2","Evaluacion T2","10.00"
"laura-navarro-serrano@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Lengua","1BACH-1","3","Evaluacion T3","5.14"
"david-suarez-garcia@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Ingles","1BACH-1","1","Evaluacion T1","8.17"
"david-suarez-garcia@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Ingles","1BACH-1","2","Evaluacion T2","8.85"
"david-suarez-garcia@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Ingles","1BACH-1","3","Evaluacion T3","3.56"
"elena-cabrera-gutierrez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Fisica","1BACH-1","1","Evaluacion T1","3.44"
"elena-cabrera-gutierrez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Fisica","1BACH-1","2","Evaluacion T2","6.07"
"elena-cabrera-gutierrez@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Fisica","1BACH-1","3","Evaluacion T3","4.09"
"pedro-delgado-herrera@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Historia","1BACH-1","1","Evaluacion T1","4.93"
"pedro-delgado-herrera@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Historia","1BACH-1","2","Evaluacion T2","9.58"
"pedro-delgado-herrera@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Historia","1BACH-1","3","Evaluacion T3","3.68"
"isabel-perez-cruz@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Tecnologia","1BACH-1","1","Evaluacion T1","3.76"
"isabel-perez-cruz@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Tecnologia","1BACH-1","2","Evaluacion T2","5.86"
"isabel-perez-cruz@profesor.juego-02","noa-dominguez-ramos3@alumno.juego-02","Tecnologia","1BACH-1","3","Evaluacion T3","9.42"
"javier-alonso-alvarez@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Matematicas","1BACH-2","1","Evaluacion T1","8.33"
"javier-alonso-alvarez@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Matematicas","1BACH-2","2","Evaluacion T2","7.52"
"javier-alonso-alvarez@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Matematicas","1BACH-2","3","Evaluacion T3","4.09"
"lucia-moreno-vargas@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Lengua","1BACH-2","1","Evaluacion T1","9.14"
"lucia-moreno-vargas@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Lengua","1BACH-2","2","Evaluacion T2","3.36"
"lucia-moreno-vargas@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Lengua","1BACH-2","3","Evaluacion T3","8.89"
"miguel-vargas-mora@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Ingles","1BACH-2","1","Evaluacion T1","5.30"
"miguel-vargas-mora@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Ingles","1BACH-2","2","Evaluacion T2","3.52"
"miguel-vargas-mora@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Ingles","1BACH-2","3","Evaluacion T3","9.82"
"rosa-fuentes-alonso@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Fisica","1BACH-2","1","Evaluacion T1","8.17"
"rosa-fuentes-alonso@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Fisica","1BACH-2","2","Evaluacion T2","5.18"
"rosa-fuentes-alonso@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Fisica","1BACH-2","3","Evaluacion T3","7.56"
"carlos-cruz-ramos@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Historia","1BACH-2","1","Evaluacion T1","10.00"
"carlos-cruz-ramos@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Historia","1BACH-2","2","Evaluacion T2","3.96"
"carlos-cruz-ramos@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Historia","1BACH-2","3","Evaluacion T3","6.59"
"marta-rodriguez-delgado@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Tecnologia","1BACH-2","1","Evaluacion T1","10.00"
"marta-rodriguez-delgado@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Tecnologia","1BACH-2","2","Evaluacion T2","8.37"
"marta-rodriguez-delgado@profesor.juego-02","diego-medina-martinez3@alumno.juego-02","Tecnologia","1BACH-2","3","Evaluacion T3","9.66"
"alvaro-gutierrez-romero@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Matematicas","1BACH-3","1","Evaluacion T1","8.93"
"alvaro-gutierrez-romero@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Matematicas","1BACH-3","2","Evaluacion T2","8.53"
"alvaro-gutierrez-romero@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Matematicas","1BACH-3","3","Evaluacion T3","6.23"
"beatriz-molina-suarez@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Lengua","1BACH-3","1","Evaluacion T1","4.77"
"beatriz-molina-suarez@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Lengua","1BACH-3","2","Evaluacion T2","10.00"
"beatriz-molina-suarez@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Lengua","1BACH-3","3","Evaluacion T3","10.00"
"alejandro-serrano-reyes@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Ingles","1BACH-3","1","Evaluacion T1","6.91"
"alejandro-serrano-reyes@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Ingles","1BACH-3","2","Evaluacion T2","10.00"
"alejandro-serrano-reyes@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Ingles","1BACH-3","3","Evaluacion T3","10.00"
"nuria-vazquez-diaz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Fisica","1BACH-3","1","Evaluacion T1","8.93"
"nuria-vazquez-diaz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Fisica","1BACH-3","2","Evaluacion T2","7.56"
"nuria-vazquez-diaz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Fisica","1BACH-3","3","Evaluacion T3","4.53"
"roberto-martinez-castro@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Historia","1BACH-3","1","Evaluacion T1","4.17"
"roberto-martinez-castro@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Historia","1BACH-3","2","Evaluacion T2","6.63"
"roberto-martinez-castro@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Historia","1BACH-3","3","Evaluacion T3","4.13"
"sandra-fernandez-munoz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Tecnologia","1BACH-3","1","Evaluacion T1","6.51"
"sandra-fernandez-munoz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Tecnologia","1BACH-3","2","Evaluacion T2","9.70"
"sandra-fernandez-munoz@profesor.juego-02","alba-cruz-moreno3@alumno.juego-02","Tecnologia","1BACH-3","3","Evaluacion T3","7.48"
"pablo-torres-fernandez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Matematicas","2BACH-1","1","Evaluacion T1","6.75"
"pablo-torres-fernandez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Matematicas","2BACH-1","2","Evaluacion T2","9.26"
"pablo-torres-fernandez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Matematicas","2BACH-1","3","Evaluacion T3","9.02"
"cristina-castro-blanco@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Lengua","2BACH-1","1","Evaluacion T1","10.00"
"cristina-castro-blanco@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Lengua","2BACH-1","2","Evaluacion T2","3.92"
"cristina-castro-blanco@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Lengua","2BACH-1","3","Evaluacion T3","10.00"
"fernando-santos-vazquez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Ingles","2BACH-1","1","Evaluacion T1","9.82"
"fernando-santos-vazquez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Ingles","2BACH-1","2","Evaluacion T2","9.74"
"fernando-santos-vazquez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Ingles","2BACH-1","3","Evaluacion T3","9.62"
"patricia-reyes-gomez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Fisica","2BACH-1","1","Evaluacion T1","6.27"
"patricia-reyes-gomez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Fisica","2BACH-1","2","Evaluacion T2","7.96"
"patricia-reyes-gomez@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Fisica","2BACH-1","3","Evaluacion T3","6.75"
"andres-sanchez-molina@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Historia","2BACH-1","1","Evaluacion T1","3.92"
"andres-sanchez-molina@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Historia","2BACH-1","2","Evaluacion T2","7.44"
"andres-sanchez-molina@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Historia","2BACH-1","3","Evaluacion T3","6.27"
"pilar-romero-ortega@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Tecnologia","2BACH-1","1","Evaluacion T1","7.80"
"pilar-romero-ortega@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Tecnologia","2BACH-1","2","Evaluacion T2","8.13"
"pilar-romero-ortega@profesor.juego-02","ivan-romero-munoz3@alumno.juego-02","Tecnologia","2BACH-1","3","Evaluacion T3","5.90"
"antonio-dominguez-rodriguez@profesor.juego-02","irene-blanco-alvarez3@alumno.juego-02","Matematicas","2BACH-2","1","Evaluacion T1","5.30"
"antonio-dominguez-rodriguez@profesor.juego-02","irene-blanco-alvarez3@alumno.juego-02","Matematicas","2BACH-2","2","Evaluacion T2","5.42"
