"estudianteCorreo","asignaturaNombre","cursoNombre"
"diego-fernandez-blanco4@alumno.juego-02","Matematicas","3ESO-4"
"diego-fernandez-blanco4@alumno.juego-02","Lengua","3ESO-4"
"diego-fernandez-blanco4@alumno.juego-02","Ingles","3ESO-4"
"diego-fernandez-blanco4@alumno.juego-02","Fisica","3ESO-4"
"diego-fernandez-blanco4@alumno.juego-02","Historia","3ESO-4"
"diego-fernandez-blanco4@alumno.juego-02","Tecnologia","3ESO-4"
"alba-ruiz-mora4@alumno.juego-02","Matematicas","4ESO-1"
"alba-ruiz-mora4@alumno.juego-02","Lengua","4ESO-1"
"alba-ruiz-mora4@alumno.juego-02","Ingles","4ESO-1"
"alba-ruiz-mora4@alumno.juego-02","Fisica","4ESO-1"
"alba-ruiz-mora4@alumno.juego-02","Historia","4ESO-1"
"alba-ruiz-mora4@alumno.juego-02","Tecnologia","4ESO-1"
"ivan-cabrera-torres4@alumno.juego-02","Matematicas","4ESO-2"
"ivan-cabrera-torres4@alumno.juego-02","Lengua","4ESO-2"
"ivan-cabrera-torres4@alumno.juego-02","Ingles","4ESO-2"
"ivan-cabrera-torres4@alumno.juego-02","Fisica","4ESO-2"
"ivan-cabrera-torres4@alumno.juego-02","Historia","4ESO-2"
"ivan-cabrera-torres4@alumno.juego-02","Tecnologia","4ESO-2"
"irene-martinez-fuentes4@alumno.juego-02","Matematicas","4ESO-3"
"irene-martinez-fuentes4@alumno.juego-02","Lengua","4ESO-3"
"irene-martinez-fuentes4@alumno.juego-02","Ingles","4ESO-3"
"irene-martinez-fuentes4@alumno.juego-02","Fisica","4ESO-3"
"irene-martinez-fuentes4@alumno.juego-02","Historia","4ESO-3"
"irene-martinez-fuentes4@alumno.juego-02","Tecnologia","4ESO-3"
"rafael-alvarez-diaz4@alumno.juego-02","Matematicas","4ESO-4"
"rafael-alvarez-diaz4@alumno.juego-02","Lengua","4ESO-4"
"rafael-alvarez-diaz4@alumno.juego-02","Ingles","4ESO-4"
"rafael-alvarez-diaz4@alumno.juego-02","Fisica","4ESO-4"
"rafael-alvarez-diaz4@alumno.juego-02","Historia","4ESO-4"
"rafael-alvarez-diaz4@alumno.juego-02","Tecnologia","4ESO-4"
"leire-suarez-herrera4@alumno.juego-02","Matematicas","1BACH-1"
"leire-suarez-herrera4@alumno.juego-02","Lengua","1BACH-1"
"leire-suarez-herrera4@alumno.juego-02","Ingles","1BACH-1"
"leire-suarez-herrera4@alumno.juego-02","Fisica","1BACH-1"
"leire-suarez-herrera4@alumno.juego-02","Historia","1BACH-1"
"leire-suarez-herrera4@alumno.juego-02","Tecnologia","1BACH-1"
"ruben-vazquez-sanchez4@alumno.juego-02","Matematicas","1BACH-2"
"ruben-vazquez-sanchez4@alumno.juego-02","Lengua","1BACH-2"
"ruben-vazquez-sanchez4@alumno.juego-02","Ingles","1BACH-2"
"ruben-vazquez-sanchez4@alumno.juego-02","Fisica","1BACH-2"
"ruben-vazquez-sanchez4@alumno.juego-02","Historia","1BACH-2"
"ruben-vazquez-sanchez4@alumno.juego-02","Tecnologia","1BACH-2"
"marina-gonzalez-molina4@alumno.juego-02","Matematicas","1BACH-3"
"marina-gonzalez-molina4@alumno.juego-02","Lengua","1BACH-3"
"marina-gonzalez-molina4@alumno.juego-02","Ingles","1BACH-3"
"marina-gonzalez-molina4@alumno.juego-02","Fisica","1BACH-3"
"marina-gonzalez-molina4@alumno.juego-02","Historia","1BACH-3"
"marina-gonzalez-molina4@alumno.juego-02","Tecnologia","1BACH-3"
"gonzalo-navarro-delgado4@alumno.juego-02","Matematicas","2BACH-1"
"gonzalo-navarro-delgado4@alumno.juego-02","Lengua","2BACH-1"
"gonzalo-navarro-delgado4@alumno.juego-02","Ingles","2BACH-1"
"gonzalo-navarro-delgado4@alumno.juego-02","Fisica","2BACH-1"
"gonzalo-navarro-delgado4@alumno.juego-02","Historia","2BACH-1"
"gonzalo-navarro-delgado4@alumno.juego-02","Tecnologia","2BACH-1"
"carla-serrano-jimenez4@alumno.juego-02","Matematicas","2BACH-2"
"carla-serrano-jimenez4@alumno.juego-02","Lengua","2BACH-2"
"carla-serrano-jimenez4@alumno.juego-02","Ingles","2BACH-2"
"carla-serrano-jimenez4@alumno.juego-02","Fisica","2BACH-2"
"carla-serrano-jimenez4@alumno.juego-02","Historia","2BACH-2"
"carla-serrano-jimenez4@alumno.juego-02","Tecnologia","2BACH-2"
"raul-mora-flores4@alumno.juego-02","Matematicas","2BACH-3"
"raul-mora-flores4@alumno.juego-02","Lengua","2BACH-3"
"raul-mora-flores4@alumno.juego-02","Ingles","2BACH-3"
"raul-mora-flores4@alumno.juego-02","Fisica","2BACH-3"
"raul-mora-flores4@alumno.juego-02","Historia","2BACH-3"
"raul-mora-flores4@alumno.juego-02","Tecnologia","2BACH-3"
"ines-diaz-fernandez4@alumno.juego-02","Matematicas","1ESO-1"
"ines-diaz-fernandez4@alumno.juego-02","Lengua","1ESO-1"
"ines-diaz-fernandez4@alumno.juego-02","Ingles","1ESO-1"
"ines-diaz-fernandez4@alumno.juego-02","Fisica","1ESO-1"
"ines-diaz-fernandez4@alumno.juego-02","Historia","1ESO-1"
"ines-diaz-fernandez4@alumno.juego-02","Tecnologia","1ESO-1"
"alberto-molina-vargas4@alumno.juego-02","Matematicas","1ESO-2"
"alberto-molina-vargas4@alumno.juego-02","Lengua","1ESO-2"
"alberto-molina-vargas4@alumno.juego-02","Ingles","1ESO-2"
"alberto-molina-vargas4@alumno.juego-02","Fisica","1ESO-2"
"alberto-molina-vargas4@alumno.juego-02","Historia","1ESO-2"
"alberto-molina-vargas4@alumno.juego-02","Tecnologia","1ESO-2"
"sofia-flores-lopez4@alumno.juego-02","Matematicas","1ESO-3"
"sofia-flores-lopez4@alumno.juego-02","Lengua","1ESO-3"
"sofia-flores-lopez4@alumno.juego-02","Ingles","1ESO-3"
"sofia-flores-lopez4@alumno.juego-02","Fisica","1ESO-3"
"sofia-flores-lopez4@alumno.juego-02","Historia","1ESO-3"
"sofia-flores-lopez4@alumno.juego-02","Tecnologia","1ESO-3"
"daniel-lopez-ruiz4@alumno.juego-02","Matematicas","1ESO-4"
"daniel-lopez-ruiz4@alumno.juego-02","Lengua","1ESO-4"
"daniel-lopez-ruiz4@alumno.juego-02","Ingles","1ESO-4"
"daniel-lopez-ruiz4@alumno.juego-02","Fisica","1ESO-4"
"daniel-lopez-ruiz4@alumno.juego-02","Historia","1ESO-4"
"daniel-lopez-ruiz4@alumno.juego-02","Tecnologia","1ESO-4"
"paula-gutierrez-reyes4@alumno.juego-02","Matematicas","2ESO-1"
"paula-gutierrez-reyes4@alumno.juego-02","Lengua","2ESO-1"
"paula-gutierrez-reyes4@alumno.juego-02","Ingles","2ESO-1"
"paula-gutierrez-reyes4@alumno.juego-02","Fisica","2ESO-1"
"paula-gutierrez-reyes4@alumno.juego-02","Historia","2ESO-1"
"paula-gutierrez-reyes4@alumno.juego-02","Tecnologia","2ESO-1"
"adrian-ramos-gutierrez4@alumno.juego-02","Matematicas","2ESO-2"
"adrian-ramos-gutierrez4@alumno.juego-02","Lengua","2ESO-2"
"adrian-ramos-gutierrez4@alumno.juego-02","Ingles","2ESO-2"
"adrian-ramos-gutierrez4@alumno.juego-02","Fisica","2ESO-2"
"adrian-ramos-gutierrez4@alumno.juego-02","Historia","2ESO-2"
"adrian-ramos-gutierrez4@alumno.juego-02","Tecnologia","2ESO-2"
"lucia-munoz-cabrera4@alumno.juego-02","Matematicas","2ESO-3"
"lucia-munoz-cabrera4@alumno.juego-02","Lengua","2ESO-3"
"lucia-munoz-cabrera4@alumno.juego-02","Ingles","2ESO-3"
"lucia-munoz-cabrera4@alumno.juego-02","Fisica","2ESO-3"
"lucia-munoz-cabrera4@alumno.juego-02","Historia","2ESO-3"
"lucia-munoz-cabrera4@alumno.juego-02","Tecnologia","2ESO-3"
"hugo-rodriguez-gomez4@alumno.juego-02","Matematicas","2ESO-4"
"hugo-rodriguez-gomez4@alumno.juego-02","Lengua","2ESO-4"
"hugo-rodriguez-gomez4@alumno.juego-02","Ingles","2ESO-4"
"hugo-rodriguez-gomez4@alumno.juego-02","Fisica","2ESO-4"
"hugo-rodriguez-gomez4@alumno.juego-02","Historia","2ESO-4"
"hugo-rodriguez-gomez4@alumno.juego-02","Tecnologia","2ESO-4"
"mia-dominguez-ramos4@alumno.juego-02","Matematicas","3ESO-1"
"mia-dominguez-ramos4@alumno.juego-02","Lengua","3ESO-1"
"mia-dominguez-ramos4@alumno.juego-02","Ingles","3ESO-1"
"mia-dominguez-ramos4@alumno.juego-02","Fisica","3ESO-1"
"mia-dominguez-ramos4@alumno.juego-02","Historia","3ESO-1"
"mia-dominguez-ramos4@alumno.juego-02","Tecnologia","3ESO-1"
"marcos-medina-martinez4@alumno.juego-02","Matematicas","3ESO-2"
"marcos-medina-martinez4@alumno.juego-02","Lengua","3ESO-2"
"marcos-medina-martinez4@alumno.juego-02","Ingles","3ESO-2"
"marcos-medina-martinez4@alumno.juego-02","Fisica","3ESO-2"
"marcos-medina-martinez4@alumno.juego-02","Historia","3ESO-2"
"marcos-medina-martinez4@alumno.juego-02","Tecnologia","3ESO-2"
"valeria-cruz-moreno4@alumno.juego-02","Matematicas","3ESO-3"
"valeria-cruz-moreno4@alumno.juego-02","Lengua","3ESO-3"
"valeria-cruz-moreno4@alumno.juego-02","Ingles","3ESO-3"
"valeria-cruz-moreno4@alumno.juego-02","Fisica","3ESO-3"
"valeria-cruz-moreno4@alumno.juego-02","Historia","3ESO-3"
"valeria-cruz-moreno4@alumno.juego-02","Tecnologia","3ESO-3"
"oscar-romero-munoz4@alumno.juego-02","Matematicas","3ESO-4"
"oscar-romero-munoz4@alumno.juego-02","Lengua","3ESO-4"
"oscar-romero-munoz4@alumno.juego-02","Ingles","3ESO-4"
"oscar-romero-munoz4@alumno.juego-02","Fisica","3ESO-4"
"oscar-romero-munoz4@alumno.juego-02","Historia","3ESO-4"
"oscar-romero-munoz4@alumno.juego-02","Tecnologia","3ESO-4"
"sara-blanco-alvarez4@alumno.juego-02","Matematicas","4ESO-1"
"sara-blanco-alvarez4@alumno.juego-02","Lengua","4ESO-1"
"sara-blanco-alvarez4@alumno.juego-02","Ingles","4ESO-1"
"sara-blanco-alvarez4@alumno.juego-02","Fisica","4ESO-1"
"sara-blanco-alvarez4@alumno.juego-02","Historia","4ESO-1"
"sara-blanco-alvarez4@alumno.juego-02","Tecnologia","4ESO-1"
"alejandro-fuentes-santos4@alumno.juego-02","Matematicas","4ESO-2"
"alejandro-fuentes-santos4@alumno.juego-02","Lengua","4ESO-2"
"alejandro-fuentes-santos4@alumno.juego-02","Ingles","4ESO-2"
"alejandro-fuentes-santos4@alumno.juego-02","Fisica","4ESO-2"
"alejandro-fuentes-santos4@alumno.juego-02","Historia","4ESO-2"
"alejandro-fuentes-santos4@alumno.juego-02","Tecnologia","4ESO-2"
"emma-sanchez-rodriguez4@alumno.juego-02","Matematicas","4ESO-3"
"emma-sanchez-rodriguez4@alumno.juego-02","Lengua","4ESO-3"
"emma-sanchez-rodriguez4@alumno.juego-02","Ingles","4ESO-3"
"emma-sanchez-rodriguez4@alumno.juego-02","Fisica","4ESO-3"
"emma-sanchez-rodriguez4@alumno.juego-02","Historia","4ESO-3"
"emma-sanchez-rodriguez4@alumno.juego-02","Tecnologia","4ESO-3"
"martin-jimenez-suarez4@alumno.juego-02","Matematicas","4ESO-4"
"martin-jimenez-suarez4@alumno.juego-02","Lengua","4ESO-4"
"martin-jimenez-suarez4@alumno.juego-02","Ingles","4ESO-4"
"martin-jimenez-suarez4@alumno.juego-02","Fisica","4ESO-4"
"martin-jimenez-suarez4@alumno.juego-02","Historia","4ESO-4"
"martin-jimenez-suarez4@alumno.juego-02","Tecnologia","4ESO-4"
"claudia-vargas-garcia4@alumno.juego-02","Matematicas","1BACH-1"
"claudia-vargas-garcia4@alumno.juego-02","Lengua","1BACH-1"
"claudia-vargas-garcia4@alumno.juego-02","Ingles","1BACH-1"
"claudia-vargas-garcia4@alumno.juego-02","Fisica","1BACH-1"
"claudia-vargas-garcia4@alumno.juego-02","Historia","1BACH-1"
"claudia-vargas-garcia4@alumno.juego-02","Tecnologia","1BACH-1"
"sergio-reyes-dominguez4@alumno.juego-02","Matematicas","1BACH-2"
"sergio-reyes-dominguez4@alumno.juego-02","Lengua","1BACH-2"
"sergio-reyes-dominguez4@alumno.juego-02","Ingles","1BACH-2"
"sergio-reyes-dominguez4@alumno.juego-02","Fisica","1BACH-2"
"sergio-reyes-dominguez4@alumno.juego-02","Historia","1BACH-2"
"sergio-reyes-dominguez4@alumno.juego-02","Tecnologia","1BACH-2"
"noa-gomez-vazquez4@alumno.juego-02","Matematicas","1BACH-3"
"noa-gomez-vazquez4@alumno.juego-02","Lengua","1BACH-3"
"noa-gomez-vazquez4@alumno.juego-02","Ingles","1BACH-3"
"noa-gomez-vazquez4@alumno.juego-02","Fisica","1BACH-3"
"noa-gomez-vazquez4@alumno.juego-02","Historia","1BACH-3"
"noa-gomez-vazquez4@alumno.juego-02","Tecnologia","1BACH-3"
"diego-moreno-alonso4@alumno.juego-02","Matematicas","2BACH-1"
"diego-moreno-alonso4@alumno.juego-02","Lengua","2BACH-1"
"diego-moreno-alonso4@alumno.juego-02","Ingles","2BACH-1"
"diego-moreno-alonso4@alumno.juego-02","Fisica","2BACH-1"
"diego-moreno-alonso4@alumno.juego-02","Historia","2BACH-1"
"diego-moreno-alonso4@alumno.juego-02","Tecnologia","2BACH-1"
"alba-santos-medina4@alumno.juego-02","Matematicas","2BACH-2"
"alba-santos-medina4@alumno.juego-02","Lengua","2BACH-2"
"alba-santos-medina4@alumno.juego-02","Ingles","2BACH-2"
"alba-santos-medina4@alumno.juego-02","Fisica","2BACH-2"
"alba-santos-medina4@alumno.juego-02","Historia","2BACH-2"
"alba-santos-medina4@alumno.juego-02","Tecnologia","2BACH-2"
"ivan-garcia-gonzalez4@alumno.juego-02","Matematicas","2BACH-3"
"ivan-garcia-gonzalez4@alumno.juego-02","Lengua","2BACH-3"
"ivan-garcia-gonzalez4@alumno.juego-02","Ingles","2BACH-3"
"ivan-garcia-gonzalez4@alumno.juego-02","Fisica","2BACH-3"
"ivan-garcia-gonzalez4@alumno.juego-02","Historia","2BACH-3"
"ivan-garcia-gonzalez4@alumno.juego-02","Tecnologia","2BACH-3"
"irene-alonso-castro4@alumno.juego-02","Matematicas","1ESO-1"
"irene-alonso-castro4@alumno.juego-02","Lengua","1ESO-1"
"irene-alonso-castro4@alumno.juego-02","Ingles","1ESO-1"
"irene-alonso-castro4@alumno.juego-02","Fisica","1ESO-1"
"irene-alonso-castro4@alumno.juego-02","Historia","1ESO-1"
"irene-alonso-castro4@alumno.juego-02","Tecnologia","1ESO-1"
"rafael-castro-cruz4@alumno.juego-02","Matematicas","1ESO-2"
"rafael-castro-cruz4@alumno.juego-02","Lengua","1ESO-2"
"rafael-castro-cruz4@alumno.juego-02","Ingles","1ESO-2"
"rafael-castro-cruz4@alumno.juego-02","Fisica","1ESO-2"
"rafael-castro-cruz4@alumno.juego-02","Historia","1ESO-2"
"rafael-castro-cruz4@alumno.juego-02","Tecnologia","1ESO-2"
"leire-ortega-navarro4@alumno.juego-02","Matematicas","1ESO-3"
"leire-ortega-navarro4@alumno.juego-02","Lengua","1ESO-3"
"leire-ortega-navarro4@alumno.juego-02","Ingles","1ESO-3"
"leire-ortega-navarro4@alumno.juego-02","Fisica","1ESO-3"
"leire-ortega-navarro4@alumno.juego-02","Historia","1ESO-3"
"leire-ortega-navarro4@alumno.juego-02","Tecnologia","1ESO-3"
"ruben-perez-ortega4@alumno.juego-02","Matematicas","1ESO-4"
"ruben-perez-ortega4@alumno.juego-02","Lengua","1ESO-4"
"ruben-perez-ortega4@alumno.juego-02","Ingles","1ESO-4"
"ruben-perez-ortega4@alumno.juego-02","Fisica","1ESO-4"
"ruben-perez-ortega4@alumno.juego-02","Historia","1ESO-4"
"ruben-perez-ortega4@alumno.juego-02","Tecnologia","1ESO-4"
"marina-torres-romero4@alumno.juego-02","Matematicas","2ESO-1"
"marina-torres-romero4@alumno.juego-02","Lengua","2ESO-1"
"marina-torres-romero4@alumno.juego-02","Ingles","2ESO-1"
"marina-torres-romero4@alumno.juego-02","Fisica","2ESO-1"
"marina-torres-romero4@alumno.juego-02","Historia","2ESO-1"
"marina-torres-romero4@alumno.juego-02","Tecnologia","2ESO-1"
"gonzalo-herrera-serrano4@alumno.juego-02","Matematicas","2ESO-2"
"gonzalo-herrera-serrano4@alumno.juego-02","Lengua","2ESO-2"
"gonzalo-herrera-serrano4@alumno.juego-02","Ingles","2ESO-2"
"gonzalo-herrera-serrano4@alumno.juego-02","Fisica","2ESO-2"
"gonzalo-herrera-serrano4@alumno.juego-02","Historia","2ESO-2"
"gonzalo-herrera-serrano4@alumno.juego-02","Tecnologia","2ESO-2"
"carla-delgado-perez4@alumno.juego-02","Matematicas","2ESO-3"
"carla-delgado-perez4@alumno.juego-02","Lengua","2ESO-3"
"carla-delgado-perez4@alumno.juego-02","Ingles","2ESO-3"
"carla-delgado-perez4@alumno.juego-02","Fisica","2ESO-3"
"carla-delgado-perez4@alumno.juego-02","Historia","2ESO-3"
"carla-delgado-perez4@alumno.juego-02","Tecnologia","2ESO-3"
"raul-fernandez-blanco4@alumno.juego-02","Matematicas","2ESO-4"
"raul-fernandez-blanco4@alumno.juego-02","Lengua","2ESO-4"
"raul-fernandez-blanco4@alumno.juego-02","Ingles","2ESO-4"
"raul-fernandez-blanco4@alumno.juego-02","Fisica","2ESO-4"
"raul-fernandez-blanco4@alumno.juego-02","Historia","2ESO-4"
"raul-fernandez-blanco4@alumno.juego-02","Tecnologia","2ESO-4"
"ines-ruiz-mora4@alumno.juego-02","Matematicas","3ESO-1"
"ines-ruiz-mora4@alumno.juego-02","Lengua","3ESO-1"
"ines-ruiz-mora4@alumno.juego-02","Ingles","3ESO-1"
"ines-ruiz-mora4@alumno.juego-02","Fisica","3ESO-1"
"ines-ruiz-mora4@alumno.juego-02","Historia","3ESO-1"
"ines-ruiz-mora4@alumno.juego-02","Tecnologia","3ESO-1"
"alberto-cabrera-torres4@alumno.juego-02","Matematicas","3ESO-2"
"alberto-cabrera-torres4@alumno.juego-02","Lengua","3ESO-2"
"alberto-cabrera-torres4@alumno.juego-02","Ingles","3ESO-2"
"alberto-cabrera-torres4@alumno.juego-02","Fisica","3ESO-2"
"alberto-cabrera-torres4@alumno.juego-02","Historia","3ESO-2"
"alberto-cabrera-torres4@alumno.juego-02","Tecnologia","3ESO-2"
"sofia-martinez-fuentes4@alumno.juego-02","Matematicas","3ESO-3"
"sofia-martinez-fuentes4@alumno.juego-02","Lengua","3ESO-3"
"sofia-martinez-fuentes4@alumno.juego-02","Ingles","3ESO-3"
"sofia-martinez-fuentes4@alumno.juego-02","Fisica","3ESO-3"
"sofia-martinez-fuentes4@alumno.juego-02","Historia","3ESO-3"
"sofia-martinez-fuentes4@alumno.juego-02","Tecnologia","3ESO-3"
"daniel-alvarez-diaz4@alumno.juego-02","Matematicas","3ESO-4"
"daniel-alvarez-diaz4@alumno.juego-02","Lengua","3ESO-4"
"daniel-alvarez-diaz4@alumno.juego-02","Ingles","3ESO-4"
"daniel-alvarez-diaz4@alumno.juego-02","Fisica","3ESO-4"
"daniel-alvarez-diaz4@alumno.juego-02","Historia","3ESO-4"
"daniel-alvarez-diaz4@alumno.juego-02","Tecnologia","3ESO-4"
"paula-suarez-herrera4@alumno.juego-02","Matematicas","4ESO-1"
"paula-suarez-herrera4@alumno.juego-02","Lengua","4ESO-1"
"paula-suarez-herrera4@alumno.juego-02","Ingles","4ESO-1"
"paula-suarez-herrera4@alumno.juego-02","Fisica","4ESO-1"
"paula-suarez-herrera4@alumno.juego-02","Historia","4ESO-1"
"paula-suarez-herrera4@alumno.juego-02","Tecnologia","4ESO-1"
"adrian-vazquez-sanchez4@alumno.juego-02","Matematicas","4ESO-2"
"adrian-vazquez-sanchez4@alumno.juego-02","Lengua","4ESO-2"
"adrian-vazquez-sanchez4@alumno.juego-02","Ingles","4ESO-2"
"adrian-vazquez-sanchez4@alumno.juego-02","Fisica","4ESO-2"
"adrian-vazquez-sanchez4@alumno.juego-02","Historia","4ESO-2"
"adrian-vazquez-sanchez4@alumno.juego-02","Tecnologia","4ESO-2"
"lucia-gonzalez-molina4@alumno.juego-02","Matematicas","4ESO-3"
"lucia-gonzalez-molina4@alumno.juego-02","Lengua","4ESO-3"
"lucia-gonzalez-molina4@alumno.juego-02","Ingles","4ESO-3"
"lucia-gonzalez-molina4@alumno.juego-02","Fisica","4ESO-3"
"lucia-gonzalez-molina4@alumno.juego-02","Historia","4ESO-3"
"lucia-gonzalez-molina4@alumno.juego-02","Tecnologia","4ESO-3"
"hugo-navarro-delgado4@alumno.juego-02","Matematicas","4ESO-4"
"hugo-navarro-delgado4@alumno.juego-02","Lengua","4ESO-4"
"hugo-navarro-delgado4@alumno.juego-02","Ingles","4ESO-4"
"hugo-navarro-delgado4@alumno.juego-02","Fisica","4ESO-4"
"hugo-navarro-delgado4@alumno.juego-02","Historia","4ESO-4"
"hugo-navarro-delgado4@alumno.juego-02","Tecnologia","4ESO-4"
"mia-serrano-jimenez4@alumno.juego-02","Matematicas","1BACH-1"
"mia-serrano-jimenez4@alumno.juego-02","Lengua","1BACH-1"
"mia-serrano-jimenez4@alumno.juego-02","Ingles","1BACH-1"
"mia-serrano-jimenez4@alumno.juego-02","Fisica","1BACH-1"
"mia-serrano-jimenez4@alumno.juego-02","Historia","1BACH-1"
"mia-serrano-jimenez4@alumno.juego-02","Tecnologia","1BACH-1"
"marcos-mora-flores4@alumno.juego-02","Matematicas","1BACH-2"
"marcos-mora-flores4@alumno.juego-02","Lengua","1BACH-2"
"marcos-mora-flores4@alumno.juego-02","Ingles","1BACH-2"
"marcos-mora-flores4@alumno.juego-02","Fisica","1BACH-2"
"marcos-mora-flores4@alumno.juego-02","Historia","1BACH-2"
"marcos-mora-flores4@alumno.juego-02","Tecnologia","1BACH-2"
"valeria-diaz-fernandez4@alumno.juego-02","Matematicas","1BACH-3"
"valeria-diaz-fernandez4@alumno.juego-02","Lengua","1BACH-3"
"valeria-diaz-fernandez4@alumno.juego-02","Ingles","1BACH-3"
"valeria-diaz-fernandez4@alumno.juego-02","Fisica","1BACH-3"
"valeria-diaz-fernandez4@alumno.juego-02","Historia","1BACH-3"
"valeria-diaz-fernandez4@alumno.juego-02","Tecnologia","1BACH-3"
"oscar-molina-vargas4@alumno.juego-02","Matematicas","2BACH-1"
"oscar-molina-vargas4@alumno.juego-02","Lengua","2BACH-1"
"oscar-molina-vargas4@alumno.juego-02","Ingles","2BACH-1"
"oscar-molina-vargas4@alumno.juego-02","Fisica","2BACH-1"
"oscar-molina-vargas4@alumno.juego-02","Historia","2BACH-1"
"oscar-molina-vargas4@alumno.juego-02","Tecnologia","2BACH-1"
"sara-flores-lopez4@alumno.juego-02","Matematicas","2BACH-2"
"sara-flores-lopez4@alumno.juego-02","Lengua","2BACH-2"
"sara-flores-lopez4@alumno.juego-02","Ingles","2BACH-2"
"sara-flores-lopez4@alumno.juego-02","Fisica","2BACH-2"
"sara-flores-lopez4@alumno.juego-02","Historia","2BACH-2"
"sara-flores-lopez4@alumno.juego-02","Tecnologia","2BACH-2"
"alejandro-lopez-ruiz4@alumno.juego-02","Matematicas","2BACH-3"
"alejandro-lopez-ruiz4@alumno.juego-02","Lengua","2BACH-3"
"alejandro-lopez-ruiz4@alumno.juego-02","Ingles","2BACH-3"
"alejandro-lopez-ruiz4@alumno.juego-02","Fisica","2BACH-3"
"alejandro-lopez-ruiz4@alumno.juego-02","Historia","2BACH-3"
"alejandro-lopez-ruiz4@alumno.juego-02","Tecnologia","2BACH-3"
"emma-gutierrez-reyes4@alumno.juego-02","Matematicas","1ESO-1"
"emma-gutierrez-reyes4@alumno.juego-02","Lengua","1ESO-1"
"emma-gutierrez-reyes4@alumno.juego-02","Ingles","1ESO-1"
"emma-gutierrez-reyes4@alumno.juego-02","Fisica","1ESO-1"
"emma-gutierrez-reyes4@alumno.juego-02","Historia","1ESO-1"
"emma-gutierrez-reyes4@alumno.juego-02","Tecnologia","1ESO-1"
"martin-ramos-gutierrez4@alumno.juego-02","Matematicas","1ESO-2"
"martin-ramos-gutierrez4@alumno.juego-02","Lengua","1ESO-2"
"martin-ramos-gutierrez4@alumno.juego-02","Ingles","1ESO-2"
"martin-ramos-gutierrez4@alumno.juego-02","Fisica","1ESO-2"
"martin-ramos-gutierrez4@alumno.juego-02","Historia","1ESO-2"
"martin-ramos-gutierrez4@alumno.juego-02","Tecnologia","1ESO-2"
"claudia-munoz-cabrera4@alumno.juego-02","Matematicas","1ESO-3"
"claudia-munoz-cabrera4@alumno.juego-02","Lengua","1ESO-3"
"claudia-munoz-cabrera4@alumno.juego-02","Ingles","1ESO-3"
"claudia-munoz-cabrera4@alumno.juego-02","Fisica","1ESO-3"
"claudia-munoz-cabrera4@alumno.juego-02","Historia","1ESO-3"
"claudia-munoz-cabrera4@alumno.juego-02","Tecnologia","1ESO-3"
"sergio-rodriguez-gomez4@alumno.juego-02","Matematicas","1ESO-4"
"sergio-rodriguez-gomez4@alumno.juego-02","Lengua","1ESO-4"
"sergio-rodriguez-gomez4@alumno.juego-02","Ingles","1ESO-4"
"sergio-rodriguez-gomez4@alumno.juego-02","Fisica","1ESO-4"
"sergio-rodriguez-gomez4@alumno.juego-02","Historia","1ESO-4"
"sergio-rodriguez-gomez4@alumno.juego-02","Tecnologia","1ESO-4"
"noa-dominguez-ramos4@alumno.juego-02","Matematicas","2ESO-1"
"noa-dominguez-ramos4@alumno.juego-02","Lengua","2ESO-1"
"noa-dominguez-ramos4@alumno.juego-02","Ingles","2ESO-1"
"noa-dominguez-ramos4@alumno.juego-02","Fisica","2ESO-1"
"noa-dominguez-ramos4@alumno.juego-02","Historia","2ESO-1"
"noa-dominguez-ramos4@alumno.juego-02","Tecnologia","2ESO-1"
"diego-medina-martinez4@alumno.juego-02","Matematicas","2ESO-2"
"diego-medina-martinez4@alumno.juego-02","Lengua","2ESO-2"
"diego-medina-martinez4@alumno.juego-02","Ingles","2ESO-2"
"diego-medina-martinez4@alumno.juego-02","Fisica","2ESO-2"
"diego-medina-martinez4@alumno.juego-02","Historia","2ESO-2"
